image_url,Id,Names,Type1,Type2,Total,HP,Attack,Defense,Sp_Atk,Sp_Def,Speed
https://img.pokemondb.net/sprites/sword-shield/icon/thievul.png,828,Thievul,Dark,None,455,70,58,58,87,92,90
https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,829,Gossifleur,Grass,None,250,40,40,60,40,60,10
https://img.pokemondb.net/sprites/sword-shield/icon/eldegoss.png,830,Eldegoss,Grass,None,460,60,50,90,80,120,60
https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,831,Wooloo,Normal,None,270,42,40,55,40,45,48
https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,832,Dubwool,Normal,None,490,72,80,100,60,90,88
https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,833,Chewtle,Water,None,284,50,64,50,38,38,44
https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,835,Yamper,Electric,None,270,59,45,50,40,50,26
https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,836,Boltund,Electric,None,490,69,90,60,90,60,121
https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,837,Rolycoly,Rock,None,240,30,40,50,40,50,30
https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,843,Silicobra,Ground,None,315,52,57,75,35,50,46
https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,844,Sandaconda,Ground,None,510,72,107,125,65,70,71
https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,846,Arrokuda,Water,None,280,41,63,40,40,30,66
https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,847,Barraskewda,Water,None,490,61,123,60,60,50,136
https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,852,Clobbopus,Fighting,None,310,50,68,60,50,50,32
https://img.pokemondb.net/sprites/sword-shield/icon/grapploct.png,853,Grapploct,Fighting,None,480,80,118,90,70,80,42
https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,854,Sinistea,Ghost,None,308,40,45,45,74,54,50
https://img.pokemondb.net/sprites/sword-shield/icon/polteageist.png,855,Polteageist,Ghost,None,508,60,65,65,134,114,70
https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,856,Hatenna,Psychic,None,265,42,30,45,56,53,39
https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,857,Hattrem,Psychic,None,370,57,40,65,86,73,49
https://img.pokemondb.net/sprites/sword-shield/icon/perrserker.png,863,Perrserker,Steel,None,440,70,110,100,50,60,50
https://img.pokemondb.net/sprites/sword-shield/icon/cursola.png,864,Cursola,Ghost,None,510,60,95,50,145,130,30
https://img.pokemondb.net/sprites/sword-shield/icon/sirfetchd.png,865,Sirfetch'd,Fighting,None,507,62,135,95,68,82,65
https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,868,Milcery,Fairy,None,270,45,40,40,50,61,34
https://img.pokemondb.net/sprites/sword-shield/icon/alcremie.png,869,Alcremie,Fairy,None,495,65,60,75,110,121,64
https://img.pokemondb.net/sprites/sword-shield/icon/falinks.png,870,Falinks,Fighting,None,470,65,100,100,70,60,75
https://img.pokemondb.net/sprites/sword-shield/icon/pincurchin.png,871,Pincurchin,Electric,None,435,48,101,95,91,85,15
https://img.pokemondb.net/sprites/sword-shield/icon/stonjourner.png,874,Stonjourner,Rock,None,470,100,125,135,20,20,70
https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-ice.png,875,Eiscue Ice Face,Ice,None,470,75,80,110,65,90,50
https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,875,Eiscue Noice Face,Ice,None,470,75,80,70,65,50,130
https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,878,Cufant,Steel,None,330,72,80,49,40,49,40
https://img.pokemondb.net/sprites/sword-shield/icon/copperajah.png,879,Copperajah,Steel,None,500,122,130,69,80,69,30
https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,888,Zacian Hero of Many Battles,Fairy,None,660,92,120,115,80,115,138
https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-hero.png,889,Zamazenta Hero of Many Battles,Fighting,None,660,92,120,115,80,115,138
https://img.pokemondb.net/sprites/sword-shield/icon/kubfu.png,891,Kubfu,Fighting,None,385,60,90,60,53,50,72
https://img.pokemondb.net/sprites/sword-shield/icon/regieleki.png,894,Regieleki,Electric,None,580,80,100,50,100,50,200
https://img.pokemondb.net/sprites/sword-shield/icon/regidrago.png,895,Regidrago,Dragon,None,580,200,100,50,100,50,80
https://img.pokemondb.net/sprites/sword-shield/icon/glastrier.png,896,Glastrier,Ice,None,580,100,145,130,65,110,30
https://img.pokemondb.net/sprites/sword-shield/icon/spectrier.png,897,Spectrier,Ghost,None,580,100,65,60,145,80,130
https://img.pokemondb.net/sprites/scarlet-violet/icon/sprigatito.png,906,Sprigatito,Grass,None,310,40,61,54,45,45,65
https://img.pokemondb.net/sprites/scarlet-violet/icon/floragato.png,907,Floragato,Grass,None,410,61,80,63,60,63,83
https://img.pokemondb.net/sprites/scarlet-violet/icon/fuecoco.png,909,Fuecoco,Fire,None,310,67,45,59,63,40,36
https://img.pokemondb.net/sprites/scarlet-violet/icon/crocalor.png,910,Crocalor,Fire,None,411,81,55,78,90,58,49
https://img.pokemondb.net/sprites/scarlet-violet/icon/quaxly.png,912,Quaxly,Water,None,310,55,65,45,50,45,50
https://img.pokemondb.net/sprites/scarlet-violet/icon/quaxwell.png,913,Quaxwell,Water,None,410,70,85,65,65,60,65
https://img.pokemondb.net/sprites/scarlet-violet/icon/lechonk.png,915,Lechonk,Normal,None,254,54,45,40,35,45,35
https://img.pokemondb.net/sprites/scarlet-violet/icon/oinkologne-male.png,916,Oinkologne Male,Normal,None,489,110,100,75,59,80,65
https://img.pokemondb.net/sprites/scarlet-violet/icon/oinkologne-female.png,916,Oinkologne Female,Normal,None,489,115,90,70,59,90,65
https://img.pokemondb.net/sprites/scarlet-violet/icon/tarountula.png,917,Tarountula,Bug,None,210,35,41,45,29,40,20
https://img.pokemondb.net/sprites/scarlet-violet/icon/spidops.png,918,Spidops,Bug,None,404,60,79,92,52,86,35
https://img.pokemondb.net/sprites/scarlet-violet/icon/nymble.png,919,Nymble,Bug,None,210,33,46,40,21,25,45
https://img.pokemondb.net/sprites/scarlet-violet/icon/pawmi.png,921,Pawmi,Electric,None,240,45,50,20,40,25,60
https://img.pokemondb.net/sprites/scarlet-violet/icon/tandemaus.png,924,Tandemaus,Normal,None,305,50,50,45,40,45,75
https://img.pokemondb.net/sprites/scarlet-violet/icon/maushold-family4.png,925,Maushold Family of Four,Normal,None,470,74,75,70,65,75,111
https://img.pokemondb.net/sprites/scarlet-violet/icon/maushold-family3.png,925,Maushold Family of Three,Normal,None,470,74,75,70,65,75,111
https://img.pokemondb.net/sprites/scarlet-violet/icon/fidough.png,926,Fidough,Fairy,None,312,37,55,70,30,55,65
https://img.pokemondb.net/sprites/scarlet-violet/icon/dachsbun.png,927,Dachsbun,Fairy,None,477,57,80,115,50,80,95
https://img.pokemondb.net/sprites/scarlet-violet/icon/nacli.png,932,Nacli,Rock,None,280,55,55,75,35,35,25
https://img.pokemondb.net/sprites/scarlet-violet/icon/naclstack.png,933,Naclstack,Rock,None,355,60,60,100,35,65,35
https://img.pokemondb.net/sprites/scarlet-violet/icon/garganacl.png,934,Garganacl,Rock,None,500,100,100,130,45,90,35
https://img.pokemondb.net/sprites/scarlet-violet/icon/charcadet.png,935,Charcadet,Fire,None,255,40,50,40,50,40,35
https://img.pokemondb.net/sprites/scarlet-violet/icon/tadbulb.png,938,Tadbulb,Electric,None,272,61,31,41,59,35,45
https://img.pokemondb.net/sprites/scarlet-violet/icon/bellibolt.png,939,Bellibolt,Electric,None,495,109,64,91,103,83,45
https://img.pokemondb.net/sprites/scarlet-violet/icon/maschiff.png,942,Maschiff,Dark,None,340,60,78,60,40,51,51
https://img.pokemondb.net/sprites/scarlet-violet/icon/mabosstiff.png,943,Mabosstiff,Dark,None,505,80,120,90,60,70,85
https://img.pokemondb.net/sprites/scarlet-violet/icon/klawf.png,950,Klawf,Rock,None,450,70,100,115,35,55,75
https://img.pokemondb.net/sprites/scarlet-violet/icon/capsakid.png,951,Capsakid,Grass,None,304,50,62,40,62,40,50
https://img.pokemondb.net/sprites/scarlet-violet/icon/rellor.png,953,Rellor,Bug,None,270,41,50,60,31,58,30
https://img.pokemondb.net/sprites/scarlet-violet/icon/flittle.png,955,Flittle,Psychic,None,255,30,35,30,55,30,75
https://img.pokemondb.net/sprites/scarlet-violet/icon/espathra.png,956,Espathra,Psychic,None,481,95,60,60,101,60,105
https://img.pokemondb.net/sprites/scarlet-violet/icon/wiglett.png,960,Wiglett,Water,None,245,10,55,25,35,25,95
https://img.pokemondb.net/sprites/scarlet-violet/icon/wugtrio.png,961,Wugtrio,Water,None,425,35,100,50,50,70,120
https://img.pokemondb.net/sprites/scarlet-violet/icon/finizen.png,963,Finizen,Water,None,315,70,45,40,45,40,75
https://img.pokemondb.net/sprites/scarlet-violet/icon/palafin-zero.png,964,Palafin Zero Form,Water,None,457,100,70,72,53,62,100
https://img.pokemondb.net/sprites/scarlet-violet/icon/palafin-hero.png,964,Palafin Hero Form,Water,None,650,100,160,97,106,87,100
https://img.pokemondb.net/sprites/scarlet-violet/icon/orthworm.png,968,Orthworm,Steel,None,480,70,85,145,60,55,65
https://img.pokemondb.net/sprites/scarlet-violet/icon/greavard.png,971,Greavard,Ghost,None,290,50,61,60,30,55,34
https://img.pokemondb.net/sprites/scarlet-violet/icon/houndstone.png,972,Houndstone,Ghost,None,488,72,101,100,50,97,68
https://img.pokemondb.net/sprites/scarlet-violet/icon/cetoddle.png,974,Cetoddle,Ice,None,334,108,68,45,30,40,43
https://img.pokemondb.net/sprites/scarlet-violet/icon/cetitan.png,975,Cetitan,Ice,None,521,170,113,65,45,55,73
https://img.pokemondb.net/sprites/scarlet-violet/icon/dondozo.png,977,Dondozo,Water,None,530,150,100,115,65,65,35
https://img.pokemondb.net/sprites/scarlet-violet/icon/dudunsparce-two-segment.png,982,Dudunsparce Two-Segment Form,Normal,None,520,125,100,80,85,75,55
https://img.pokemondb.net/sprites/scarlet-violet/icon/dudunsparce-three-segment.png,982,Dudunsparce Three-Segment Form,Normal,None,520,125,100,80,85,75,55
https://img.pokemondb.net/sprites/scarlet-violet/icon/gimmighoul-chest.png,999,Gimmighoul Chest Form,Ghost,None,300,45,30,70,75,70,10
https://img.pokemondb.net/sprites/scarlet-violet/icon/gimmighoul-roaming.png,999,Gimmighoul Roaming Form,Ghost,None,300,45,30,25,75,45,80
