image_url,Id,Names,Type1,Type2,Total,HP,Attack,Defense,Sp_Atk,Sp_Def,Speed
https://img.pokemondb.net/sprites/sword-shield/icon/absol-mega.png,359,Absol Mega Absol,Dark,None,565,65,150,60,115,60,115
https://img.pokemondb.net/sprites/sword-shield/icon/wynaut.png,360,Wynaut,Psychic,None,260,95,23,48,23,48,23
https://img.pokemondb.net/sprites/sword-shield/icon/snorunt.png,361,Snorunt,Ice,None,300,50,50,50,50,50,50
https://img.pokemondb.net/sprites/sword-shield/icon/glalie.png,362,Glalie,Ice,None,480,80,80,80,80,80,80
https://img.pokemondb.net/sprites/sword-shield/icon/glalie-mega.png,362,Glalie Mega Glalie,Ice,None,580,80,120,80,120,80,100
https://img.pokemondb.net/sprites/sword-shield/icon/spheal.png,363,Spheal,Ice,Water,290,70,40,50,55,50,25
https://img.pokemondb.net/sprites/sword-shield/icon/sealeo.png,364,Sealeo,Ice,Water,410,90,60,70,75,70,45
https://img.pokemondb.net/sprites/sword-shield/icon/walrein.png,365,Walrein,Ice,Water,530,110,80,90,95,90,65
https://img.pokemondb.net/sprites/sword-shield/icon/clamperl.png,366,Clamperl,Water,None,345,35,64,85,74,55,32
https://img.pokemondb.net/sprites/sword-shield/icon/huntail.png,367,Huntail,Water,None,485,55,104,105,94,75,52
https://img.pokemondb.net/sprites/sword-shield/icon/gorebyss.png,368,Gorebyss,Water,None,485,55,84,105,114,75,52
https://img.pokemondb.net/sprites/sword-shield/icon/relicanth.png,369,Relicanth,Water,Rock,485,100,90,130,45,65,55
https://img.pokemondb.net/sprites/sword-shield/icon/luvdisc.png,370,Luvdisc,Water,None,330,43,30,55,40,65,97
https://img.pokemondb.net/sprites/sword-shield/icon/bagon.png,371,Bagon,Dragon,None,300,45,75,60,40,30,50
https://img.pokemondb.net/sprites/sword-shield/icon/shelgon.png,372,Shelgon,Dragon,None,420,65,95,100,60,50,50
https://img.pokemondb.net/sprites/sword-shield/icon/salamence.png,373,Salamence,Dragon,Flying,600,95,135,80,110,80,100
https://img.pokemondb.net/sprites/sword-shield/icon/salamence-mega.png,373,Salamence Mega Salamence,Dragon,Flying,700,95,145,130,120,90,120
https://img.pokemondb.net/sprites/sword-shield/icon/beldum.png,374,Beldum,Steel,Psychic,300,40,55,80,35,60,30
https://img.pokemondb.net/sprites/sword-shield/icon/metang.png,375,Metang,Steel,Psychic,420,60,75,100,55,80,50
https://img.pokemondb.net/sprites/sword-shield/icon/metagross.png,376,Metagross,Steel,Psychic,600,80,135,130,95,90,70
https://img.pokemondb.net/sprites/sword-shield/icon/metagross-mega.png,376,Metagross Mega Metagross,Steel,Psychic,700,80,145,150,105,110,110
https://img.pokemondb.net/sprites/sword-shield/icon/regirock.png,377,Regirock,Rock,None,580,80,100,200,50,100,50
https://img.pokemondb.net/sprites/sword-shield/icon/regice.png,378,Regice,Ice,None,580,80,50,100,100,200,50
https://img.pokemondb.net/sprites/sword-shield/icon/registeel.png,379,Registeel,Steel,None,580,80,75,150,75,150,50
https://img.pokemondb.net/sprites/sword-shield/icon/latias.png,380,Latias,Dragon,Psychic,600,80,80,90,110,130,110
https://img.pokemondb.net/sprites/sword-shield/icon/latias-mega.png,380,Latias Mega Latias,Dragon,Psychic,700,80,100,120,140,150,110
https://img.pokemondb.net/sprites/sword-shield/icon/latios.png,381,Latios,Dragon,Psychic,600,80,90,80,130,110,110
https://img.pokemondb.net/sprites/sword-shield/icon/latios-mega.png,381,Latios Mega Latios,Dragon,Psychic,700,80,130,100,160,120,110
https://img.pokemondb.net/sprites/sword-shield/icon/kyogre.png,382,Kyogre,Water,None,670,100,100,90,150,140,90
https://img.pokemondb.net/sprites/sword-shield/icon/kyogre-primal.png,382,Kyogre Primal Kyogre,Water,None,770,100,150,90,180,160,90
https://img.pokemondb.net/sprites/sword-shield/icon/groudon.png,383,Groudon,Ground,None,670,100,150,140,100,90,90
https://img.pokemondb.net/sprites/sword-shield/icon/groudon-primal.png,383,Groudon Primal Groudon,Ground,Fire,770,100,180,160,150,90,90
https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza.png,384,Rayquaza,Dragon,Flying,680,105,150,90,150,90,95
https://img.pokemondb.net/sprites/sword-shield/icon/rayquaza-mega.png,384,Rayquaza Mega Rayquaza,Dragon,Flying,780,105,180,100,180,100,115
https://img.pokemondb.net/sprites/sword-shield/icon/jirachi.png,385,Jirachi,Steel,Psychic,600,100,100,100,100,100,100
https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-normal.png,386,Deoxys Normal Forme,Psychic,None,600,50,150,50,150,50,150
https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-attack.png,386,Deoxys Attack Forme,Psychic,None,600,50,180,20,180,20,150
https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-defense.png,386,Deoxys Defense Forme,Psychic,None,600,50,70,160,70,160,90
https://img.pokemondb.net/sprites/sword-shield/icon/deoxys-speed.png,386,Deoxys Speed Forme,Psychic,None,600,50,95,90,95,90,180
https://img.pokemondb.net/sprites/sword-shield/icon/turtwig.png,387,Turtwig,Grass,None,318,55,68,64,45,55,31
https://img.pokemondb.net/sprites/sword-shield/icon/grotle.png,388,Grotle,Grass,None,405,75,89,85,55,65,36
https://img.pokemondb.net/sprites/sword-shield/icon/torterra.png,389,Torterra,Grass,Ground,525,95,109,105,75,85,56
https://img.pokemondb.net/sprites/sword-shield/icon/chimchar.png,390,Chimchar,Fire,None,309,44,58,44,58,44,61
https://img.pokemondb.net/sprites/sword-shield/icon/monferno.png,391,Monferno,Fire,Fighting,405,64,78,52,78,52,81
https://img.pokemondb.net/sprites/sword-shield/icon/infernape.png,392,Infernape,Fire,Fighting,534,76,104,71,104,71,108
https://img.pokemondb.net/sprites/sword-shield/icon/piplup.png,393,Piplup,Water,None,314,53,51,53,61,56,40
https://img.pokemondb.net/sprites/sword-shield/icon/prinplup.png,394,Prinplup,Water,None,405,64,66,68,81,76,50
https://img.pokemondb.net/sprites/sword-shield/icon/empoleon.png,395,Empoleon,Water,Steel,530,84,86,88,111,101,60
https://img.pokemondb.net/sprites/sword-shield/icon/starly.png,396,Starly,Normal,Flying,245,40,55,30,30,30,60
https://img.pokemondb.net/sprites/sword-shield/icon/staravia.png,397,Staravia,Normal,Flying,340,55,75,50,40,40,80
https://img.pokemondb.net/sprites/sword-shield/icon/staraptor.png,398,Staraptor,Normal,Flying,485,85,120,70,50,60,100
https://img.pokemondb.net/sprites/sword-shield/icon/bidoof.png,399,Bidoof,Normal,None,250,59,45,40,35,40,31
https://img.pokemondb.net/sprites/sword-shield/icon/bibarel.png,400,Bibarel,Normal,Water,410,79,85,60,55,60,71
https://img.pokemondb.net/sprites/sword-shield/icon/kricketot.png,401,Kricketot,Bug,None,194,37,25,41,25,41,25
https://img.pokemondb.net/sprites/sword-shield/icon/kricketune.png,402,Kricketune,Bug,None,384,77,85,51,55,51,65
https://img.pokemondb.net/sprites/sword-shield/icon/shinx.png,403,Shinx,Electric,None,263,45,65,34,40,34,45
https://img.pokemondb.net/sprites/sword-shield/icon/luxio.png,404,Luxio,Electric,None,363,60,85,49,60,49,60
https://img.pokemondb.net/sprites/sword-shield/icon/luxray.png,405,Luxray,Electric,None,523,80,120,79,95,79,70
https://img.pokemondb.net/sprites/sword-shield/icon/budew.png,406,Budew,Grass,Poison,280,40,30,35,50,70,55
https://img.pokemondb.net/sprites/sword-shield/icon/roserade.png,407,Roserade,Grass,Poison,515,60,70,65,125,105,90
https://img.pokemondb.net/sprites/sword-shield/icon/cranidos.png,408,Cranidos,Rock,None,350,67,125,40,30,30,58
https://img.pokemondb.net/sprites/sword-shield/icon/rampardos.png,409,Rampardos,Rock,None,495,97,165,60,65,50,58
https://img.pokemondb.net/sprites/sword-shield/icon/shieldon.png,410,Shieldon,Rock,Steel,350,30,42,118,42,88,30
https://img.pokemondb.net/sprites/sword-shield/icon/bastiodon.png,411,Bastiodon,Rock,Steel,495,60,52,168,47,138,30
https://img.pokemondb.net/sprites/sword-shield/icon/burmy-plant.png,412,Burmy Plant Cloak,Bug,None,224,40,29,45,29,45,36
https://img.pokemondb.net/sprites/sword-shield/icon/burmy-sandy.png,412,Burmy Sandy Cloak,Bug,None,224,40,29,45,29,45,36
https://img.pokemondb.net/sprites/sword-shield/icon/burmy-trash.png,412,Burmy Trash Cloak,Bug,None,224,40,29,45,29,45,36
https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-plant.png,413,Wormadam Plant Cloak,Bug,Grass,424,60,59,85,79,105,36
https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-sandy.png,413,Wormadam Sandy Cloak,Bug,Ground,424,60,79,105,59,85,36
https://img.pokemondb.net/sprites/sword-shield/icon/wormadam-trash.png,413,Wormadam Trash Cloak,Bug,Steel,424,60,69,95,69,95,36
https://img.pokemondb.net/sprites/sword-shield/icon/mothim.png,414,Mothim,Bug,Flying,424,70,94,50,94,50,66
https://img.pokemondb.net/sprites/sword-shield/icon/combee.png,415,Combee,Bug,Flying,244,30,30,42,30,42,70
https://img.pokemondb.net/sprites/sword-shield/icon/vespiquen.png,416,Vespiquen,Bug,Flying,474,70,80,102,80,102,40
https://img.pokemondb.net/sprites/sword-shield/icon/pachirisu.png,417,Pachirisu,Electric,None,405,60,45,70,45,90,95
https://img.pokemondb.net/sprites/sword-shield/icon/buizel.png,418,Buizel,Water,None,330,55,65,35,60,30,85
https://img.pokemondb.net/sprites/sword-shield/icon/floatzel.png,419,Floatzel,Water,None,495,85,105,55,85,50,115
https://img.pokemondb.net/sprites/sword-shield/icon/cherubi.png,420,Cherubi,Grass,None,275,45,35,45,62,53,35
https://img.pokemondb.net/sprites/sword-shield/icon/cherrim.png,421,Cherrim,Grass,None,450,70,60,70,87,78,85
https://img.pokemondb.net/sprites/sword-shield/icon/shellos.png,422,Shellos,Water,None,325,76,48,48,57,62,34
https://img.pokemondb.net/sprites/sword-shield/icon/gastrodon.png,423,Gastrodon,Water,Ground,475,111,83,68,92,82,39
https://img.pokemondb.net/sprites/sword-shield/icon/ambipom.png,424,Ambipom,Normal,None,482,75,100,66,60,66,115
https://img.pokemondb.net/sprites/sword-shield/icon/drifloon.png,425,Drifloon,Ghost,Flying,348,90,50,34,60,44,70
https://img.pokemondb.net/sprites/sword-shield/icon/drifblim.png,426,Drifblim,Ghost,Flying,498,150,80,44,90,54,80
https://img.pokemondb.net/sprites/sword-shield/icon/buneary.png,427,Buneary,Normal,None,350,55,66,44,44,56,85
https://img.pokemondb.net/sprites/sword-shield/icon/lopunny.png,428,Lopunny,Normal,None,480,65,76,84,54,96,105
https://img.pokemondb.net/sprites/sword-shield/icon/lopunny-mega.png,428,Lopunny Mega Lopunny,Normal,Fighting,580,65,136,94,54,96,135
https://img.pokemondb.net/sprites/sword-shield/icon/mismagius.png,429,Mismagius,Ghost,None,495,60,60,60,105,105,105
https://img.pokemondb.net/sprites/sword-shield/icon/honchkrow.png,430,Honchkrow,Dark,Flying,505,100,125,52,105,52,71
https://img.pokemondb.net/sprites/sword-shield/icon/glameow.png,431,Glameow,Normal,None,310,49,55,42,42,37,85
https://img.pokemondb.net/sprites/sword-shield/icon/purugly.png,432,Purugly,Normal,None,452,71,82,64,64,59,112
https://img.pokemondb.net/sprites/sword-shield/icon/chingling.png,433,Chingling,Psychic,None,285,45,30,50,65,50,45
https://img.pokemondb.net/sprites/sword-shield/icon/stunky.png,434,Stunky,Poison,Dark,329,63,63,47,41,41,74
https://img.pokemondb.net/sprites/sword-shield/icon/skuntank.png,435,Skuntank,Poison,Dark,479,103,93,67,71,61,84
https://img.pokemondb.net/sprites/sword-shield/icon/bronzor.png,436,Bronzor,Steel,Psychic,300,57,24,86,24,86,23
https://img.pokemondb.net/sprites/sword-shield/icon/bronzong.png,437,Bronzong,Steel,Psychic,500,67,89,116,79,116,33
https://img.pokemondb.net/sprites/sword-shield/icon/bonsly.png,438,Bonsly,Rock,None,290,50,80,95,10,45,10
https://img.pokemondb.net/sprites/sword-shield/icon/mime-jr.png,439,Mime Jr.,Psychic,Fairy,310,20,25,45,70,90,60
https://img.pokemondb.net/sprites/sword-shield/icon/happiny.png,440,Happiny,Normal,None,220,100,5,5,15,65,30
https://img.pokemondb.net/sprites/sword-shield/icon/chatot.png,441,Chatot,Normal,Flying,411,76,65,45,92,42,91
https://img.pokemondb.net/sprites/sword-shield/icon/spiritomb.png,442,Spiritomb,Ghost,Dark,485,50,92,108,92,108,35
https://img.pokemondb.net/sprites/sword-shield/icon/gible.png,443,Gible,Dragon,Ground,300,58,70,45,40,45,42
https://img.pokemondb.net/sprites/sword-shield/icon/gabite.png,444,Gabite,Dragon,Ground,410,68,90,65,50,55,82
https://img.pokemondb.net/sprites/sword-shield/icon/garchomp.png,445,Garchomp,Dragon,Ground,600,108,130,95,80,85,102
https://img.pokemondb.net/sprites/sword-shield/icon/garchomp-mega.png,445,Garchomp Mega Garchomp,Dragon,Ground,700,108,170,115,120,95,92
https://img.pokemondb.net/sprites/sword-shield/icon/munchlax.png,446,Munchlax,Normal,None,390,135,85,40,40,85,5
https://img.pokemondb.net/sprites/sword-shield/icon/riolu.png,447,Riolu,Fighting,None,285,40,70,40,35,40,60
https://img.pokemondb.net/sprites/sword-shield/icon/lucario.png,448,Lucario,Fighting,Steel,525,70,110,70,115,70,90
https://img.pokemondb.net/sprites/sword-shield/icon/lucario-mega.png,448,Lucario Mega Lucario,Fighting,Steel,625,70,145,88,140,70,112
https://img.pokemondb.net/sprites/sword-shield/icon/hippopotas.png,449,Hippopotas,Ground,None,330,68,72,78,38,42,32
https://img.pokemondb.net/sprites/sword-shield/icon/hippowdon.png,450,Hippowdon,Ground,None,525,108,112,118,68,72,47
https://img.pokemondb.net/sprites/sword-shield/icon/skorupi.png,451,Skorupi,Poison,Bug,330,40,50,90,30,55,65
https://img.pokemondb.net/sprites/sword-shield/icon/drapion.png,452,Drapion,Poison,Dark,500,70,90,110,60,75,95
https://img.pokemondb.net/sprites/sword-shield/icon/croagunk.png,453,Croagunk,Poison,Fighting,300,48,61,40,61,40,50
https://img.pokemondb.net/sprites/sword-shield/icon/toxicroak.png,454,Toxicroak,Poison,Fighting,490,83,106,65,86,65,85
https://img.pokemondb.net/sprites/sword-shield/icon/carnivine.png,455,Carnivine,Grass,None,454,74,100,72,90,72,46
https://img.pokemondb.net/sprites/sword-shield/icon/finneon.png,456,Finneon,Water,None,330,49,49,56,49,61,66
https://img.pokemondb.net/sprites/sword-shield/icon/lumineon.png,457,Lumineon,Water,None,460,69,69,76,69,86,91
https://img.pokemondb.net/sprites/sword-shield/icon/mantyke.png,458,Mantyke,Water,Flying,345,45,20,50,60,120,50
https://img.pokemondb.net/sprites/sword-shield/icon/snover.png,459,Snover,Grass,Ice,334,60,62,50,62,60,40
https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow.png,460,Abomasnow,Grass,Ice,494,90,92,75,92,85,60
https://img.pokemondb.net/sprites/sword-shield/icon/abomasnow-mega.png,460,Abomasnow Mega Abomasnow,Grass,Ice,594,90,132,105,132,105,30
https://img.pokemondb.net/sprites/sword-shield/icon/weavile.png,461,Weavile,Dark,Ice,510,70,120,65,45,85,125
https://img.pokemondb.net/sprites/sword-shield/icon/magnezone.png,462,Magnezone,Electric,Steel,535,70,70,115,130,90,60
https://img.pokemondb.net/sprites/sword-shield/icon/lickilicky.png,463,Lickilicky,Normal,None,515,110,85,95,80,95,50
https://img.pokemondb.net/sprites/sword-shield/icon/rhyperior.png,464,Rhyperior,Ground,Rock,535,115,140,130,55,55,40
https://img.pokemondb.net/sprites/sword-shield/icon/tangrowth.png,465,Tangrowth,Grass,None,535,100,100,125,110,50,50
https://img.pokemondb.net/sprites/sword-shield/icon/electivire.png,466,Electivire,Electric,None,540,75,123,67,95,85,95
https://img.pokemondb.net/sprites/sword-shield/icon/magmortar.png,467,Magmortar,Fire,None,540,75,95,67,125,95,83
https://img.pokemondb.net/sprites/sword-shield/icon/togekiss.png,468,Togekiss,Fairy,Flying,545,85,50,95,120,115,80
https://img.pokemondb.net/sprites/sword-shield/icon/yanmega.png,469,Yanmega,Bug,Flying,515,86,76,86,116,56,95
https://img.pokemondb.net/sprites/sword-shield/icon/leafeon.png,470,Leafeon,Grass,None,525,65,110,130,60,65,95
https://img.pokemondb.net/sprites/sword-shield/icon/glaceon.png,471,Glaceon,Ice,None,525,65,60,110,130,95,65
https://img.pokemondb.net/sprites/sword-shield/icon/gliscor.png,472,Gliscor,Ground,Flying,510,75,95,125,45,75,95
https://img.pokemondb.net/sprites/sword-shield/icon/mamoswine.png,473,Mamoswine,Ice,Ground,530,110,130,80,70,60,80
https://img.pokemondb.net/sprites/sword-shield/icon/porygon-z.png,474,Porygon-Z,Normal,None,535,85,80,70,135,75,90
https://img.pokemondb.net/sprites/sword-shield/icon/gallade.png,475,Gallade,Psychic,Fighting,518,68,125,65,65,115,80
https://img.pokemondb.net/sprites/sword-shield/icon/gallade-mega.png,475,Gallade Mega Gallade,Psychic,Fighting,618,68,165,95,65,115,110
https://img.pokemondb.net/sprites/sword-shield/icon/probopass.png,476,Probopass,Rock,Steel,525,60,55,145,75,150,40
https://img.pokemondb.net/sprites/sword-shield/icon/dusknoir.png,477,Dusknoir,Ghost,None,525,45,100,135,65,135,45
https://img.pokemondb.net/sprites/sword-shield/icon/froslass.png,478,Froslass,Ice,Ghost,480,70,80,70,80,70,110
https://img.pokemondb.net/sprites/sword-shield/icon/rotom.png,479,Rotom,Electric,Ghost,440,50,50,77,95,77,91
https://img.pokemondb.net/sprites/sword-shield/icon/rotom-heat.png,479,Rotom Heat Rotom,Electric,Fire,520,50,65,107,105,107,86
https://img.pokemondb.net/sprites/sword-shield/icon/rotom-wash.png,479,Rotom Wash Rotom,Electric,Water,520,50,65,107,105,107,86
https://img.pokemondb.net/sprites/sword-shield/icon/rotom-frost.png,479,Rotom Frost Rotom,Electric,Ice,520,50,65,107,105,107,86
https://img.pokemondb.net/sprites/sword-shield/icon/rotom-fan.png,479,Rotom Fan Rotom,Electric,Flying,520,50,65,107,105,107,86
https://img.pokemondb.net/sprites/sword-shield/icon/rotom-mow.png,479,Rotom Mow Rotom,Electric,Grass,520,50,65,107,105,107,86
https://img.pokemondb.net/sprites/sword-shield/icon/uxie.png,480,Uxie,Psychic,None,580,75,75,130,75,130,95
https://img.pokemondb.net/sprites/sword-shield/icon/mesprit.png,481,Mesprit,Psychic,None,580,80,105,105,105,105,80
https://img.pokemondb.net/sprites/sword-shield/icon/azelf.png,482,Azelf,Psychic,None,580,75,125,70,125,70,115
https://img.pokemondb.net/sprites/sword-shield/icon/dialga.png,483,Dialga,Steel,Dragon,680,100,120,120,150,100,90
https://img.pokemondb.net/sprites/scarlet-violet/icon/dialga-origin.png,483,Dialga Origin Forme,Steel,Dragon,680,100,100,120,150,120,90
https://img.pokemondb.net/sprites/sword-shield/icon/palkia.png,484,Palkia,Water,Dragon,680,90,120,100,150,120,100
https://img.pokemondb.net/sprites/scarlet-violet/icon/palkia-origin.png,484,Palkia Origin Forme,Water,Dragon,680,90,100,100,150,120,120
https://img.pokemondb.net/sprites/sword-shield/icon/heatran.png,485,Heatran,Fire,Steel,600,91,90,106,130,106,77
https://img.pokemondb.net/sprites/sword-shield/icon/regigigas.png,486,Regigigas,Normal,None,670,110,160,110,80,110,100
https://img.pokemondb.net/sprites/sword-shield/icon/giratina-altered.png,487,Giratina Altered Forme,Ghost,Dragon,680,150,100,120,100,120,90
https://img.pokemondb.net/sprites/sword-shield/icon/giratina-origin.png,487,Giratina Origin Forme,Ghost,Dragon,680,150,120,100,120,100,90
https://img.pokemondb.net/sprites/sword-shield/icon/cresselia.png,488,Cresselia,Psychic,None,580,120,70,110,75,120,85
https://img.pokemondb.net/sprites/sword-shield/icon/phione.png,489,Phione,Water,None,480,80,80,80,80,80,80
https://img.pokemondb.net/sprites/sword-shield/icon/manaphy.png,490,Manaphy,Water,None,600,100,100,100,100,100,100
https://img.pokemondb.net/sprites/sword-shield/icon/darkrai.png,491,Darkrai,Dark,None,600,70,90,90,135,90,125
https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-land.png,492,Shaymin Land Forme,Grass,None,600,100,100,100,100,100,100
https://img.pokemondb.net/sprites/sword-shield/icon/shaymin-sky.png,492,Shaymin Sky Forme,Grass,Flying,600,100,103,75,120,75,127
https://img.pokemondb.net/sprites/sword-shield/icon/arceus.png,493,Arceus,Normal,None,720,120,120,120,120,120,120
https://img.pokemondb.net/sprites/sword-shield/icon/victini.png,494,Victini,Psychic,Fire,600,100,100,100,100,100,100
https://img.pokemondb.net/sprites/sword-shield/icon/snivy.png,495,Snivy,Grass,None,308,45,45,55,45,55,63
https://img.pokemondb.net/sprites/sword-shield/icon/servine.png,496,Servine,Grass,None,413,60,60,75,60,75,83
https://img.pokemondb.net/sprites/sword-shield/icon/serperior.png,497,Serperior,Grass,None,528,75,75,95,75,95,113
https://img.pokemondb.net/sprites/sword-shield/icon/tepig.png,498,Tepig,Fire,None,308,65,63,45,45,45,45
https://img.pokemondb.net/sprites/sword-shield/icon/pignite.png,499,Pignite,Fire,Fighting,418,90,93,55,70,55,55
https://img.pokemondb.net/sprites/sword-shield/icon/emboar.png,500,Emboar,Fire,Fighting,528,110,123,65,100,65,65
https://img.pokemondb.net/sprites/sword-shield/icon/oshawott.png,501,Oshawott,Water,None,308,55,55,45,63,45,45
https://img.pokemondb.net/sprites/sword-shield/icon/dewott.png,502,Dewott,Water,None,413,75,75,60,83,60,60
https://img.pokemondb.net/sprites/sword-shield/icon/samurott.png,503,Samurott,Water,None,528,95,100,85,108,70,70
https://img.pokemondb.net/sprites/scarlet-violet/icon/samurott-hisuian.png,503,Samurott Hisuian Samurott,Water,Dark,528,90,108,80,100,65,85
https://img.pokemondb.net/sprites/sword-shield/icon/patrat.png,504,Patrat,Normal,None,255,45,55,39,35,39,42
https://img.pokemondb.net/sprites/sword-shield/icon/watchog.png,505,Watchog,Normal,None,420,60,85,69,60,69,77
https://img.pokemondb.net/sprites/sword-shield/icon/lillipup.png,506,Lillipup,Normal,None,275,45,60,45,25,45,55
https://img.pokemondb.net/sprites/sword-shield/icon/herdier.png,507,Herdier,Normal,None,370,65,80,65,35,65,60
https://img.pokemondb.net/sprites/sword-shield/icon/stoutland.png,508,Stoutland,Normal,None,500,85,110,90,45,90,80
https://img.pokemondb.net/sprites/sword-shield/icon/purrloin.png,509,Purrloin,Dark,None,281,41,50,37,50,37,66
https://img.pokemondb.net/sprites/sword-shield/icon/liepard.png,510,Liepard,Dark,None,446,64,88,50,88,50,106
https://img.pokemondb.net/sprites/sword-shield/icon/pansage.png,511,Pansage,Grass,None,316,50,53,48,53,48,64
https://img.pokemondb.net/sprites/sword-shield/icon/simisage.png,512,Simisage,Grass,None,498,75,98,63,98,63,101
https://img.pokemondb.net/sprites/sword-shield/icon/pansear.png,513,Pansear,Fire,None,316,50,53,48,53,48,64
https://img.pokemondb.net/sprites/sword-shield/icon/simisear.png,514,Simisear,Fire,None,498,75,98,63,98,63,101
https://img.pokemondb.net/sprites/sword-shield/icon/panpour.png,515,Panpour,Water,None,316,50,53,48,53,48,64
https://img.pokemondb.net/sprites/sword-shield/icon/simipour.png,516,Simipour,Water,None,498,75,98,63,98,63,101
https://img.pokemondb.net/sprites/sword-shield/icon/munna.png,517,Munna,Psychic,None,292,76,25,45,67,55,24
https://img.pokemondb.net/sprites/sword-shield/icon/musharna.png,518,Musharna,Psychic,None,487,116,55,85,107,95,29
https://img.pokemondb.net/sprites/sword-shield/icon/pidove.png,519,Pidove,Normal,Flying,264,50,55,50,36,30,43
https://img.pokemondb.net/sprites/sword-shield/icon/tranquill.png,520,Tranquill,Normal,Flying,358,62,77,62,50,42,65
https://img.pokemondb.net/sprites/sword-shield/icon/unfezant.png,521,Unfezant,Normal,Flying,488,80,115,80,65,55,93
https://img.pokemondb.net/sprites/sword-shield/icon/blitzle.png,522,Blitzle,Electric,None,295,45,60,32,50,32,76
https://img.pokemondb.net/sprites/sword-shield/icon/zebstrika.png,523,Zebstrika,Electric,None,497,75,100,63,80,63,116
https://img.pokemondb.net/sprites/sword-shield/icon/roggenrola.png,524,Roggenrola,Rock,None,280,55,75,85,25,25,15
https://img.pokemondb.net/sprites/sword-shield/icon/boldore.png,525,Boldore,Rock,None,390,70,105,105,50,40,20
https://img.pokemondb.net/sprites/sword-shield/icon/gigalith.png,526,Gigalith,Rock,None,515,85,135,130,60,80,25
https://img.pokemondb.net/sprites/sword-shield/icon/woobat.png,527,Woobat,Psychic,Flying,323,65,45,43,55,43,72
https://img.pokemondb.net/sprites/sword-shield/icon/swoobat.png,528,Swoobat,Psychic,Flying,425,67,57,55,77,55,114
https://img.pokemondb.net/sprites/sword-shield/icon/drilbur.png,529,Drilbur,Ground,None,328,60,85,40,30,45,68
https://img.pokemondb.net/sprites/sword-shield/icon/excadrill.png,530,Excadrill,Ground,Steel,508,110,135,60,50,65,88
https://img.pokemondb.net/sprites/sword-shield/icon/audino.png,531,Audino,Normal,None,445,103,60,86,60,86,50
https://img.pokemondb.net/sprites/sword-shield/icon/audino-mega.png,531,Audino Mega Audino,Normal,Fairy,545,103,60,126,80,126,50
https://img.pokemondb.net/sprites/sword-shield/icon/timburr.png,532,Timburr,Fighting,None,305,75,80,55,25,35,35
https://img.pokemondb.net/sprites/sword-shield/icon/gurdurr.png,533,Gurdurr,Fighting,None,405,85,105,85,40,50,40
https://img.pokemondb.net/sprites/sword-shield/icon/conkeldurr.png,534,Conkeldurr,Fighting,None,505,105,140,95,55,65,45
https://img.pokemondb.net/sprites/sword-shield/icon/tympole.png,535,Tympole,Water,None,294,50,50,40,50,40,64
https://img.pokemondb.net/sprites/sword-shield/icon/palpitoad.png,536,Palpitoad,Water,Ground,384,75,65,55,65,55,69
https://img.pokemondb.net/sprites/sword-shield/icon/seismitoad.png,537,Seismitoad,Water,Ground,509,105,95,75,85,75,74
https://img.pokemondb.net/sprites/sword-shield/icon/throh.png,538,Throh,Fighting,None,465,120,100,85,30,85,45
https://img.pokemondb.net/sprites/sword-shield/icon/sawk.png,539,Sawk,Fighting,None,465,75,125,75,30,75,85
https://img.pokemondb.net/sprites/sword-shield/icon/sewaddle.png,540,Sewaddle,Bug,Grass,310,45,53,70,40,60,42
https://img.pokemondb.net/sprites/sword-shield/icon/swadloon.png,541,Swadloon,Bug,Grass,380,55,63,90,50,80,42
https://img.pokemondb.net/sprites/sword-shield/icon/leavanny.png,542,Leavanny,Bug,Grass,500,75,103,80,70,80,92
https://img.pokemondb.net/sprites/sword-shield/icon/venipede.png,543,Venipede,Bug,Poison,260,30,45,59,30,39,57
https://img.pokemondb.net/sprites/sword-shield/icon/whirlipede.png,544,Whirlipede,Bug,Poison,360,40,55,99,40,79,47
https://img.pokemondb.net/sprites/sword-shield/icon/scolipede.png,545,Scolipede,Bug,Poison,485,60,100,89,55,69,112
https://img.pokemondb.net/sprites/sword-shield/icon/cottonee.png,546,Cottonee,Grass,Fairy,280,40,27,60,37,50,66
https://img.pokemondb.net/sprites/sword-shield/icon/whimsicott.png,547,Whimsicott,Grass,Fairy,480,60,67,85,77,75,116
https://img.pokemondb.net/sprites/sword-shield/icon/petilil.png,548,Petilil,Grass,None,280,45,35,50,70,50,30
https://img.pokemondb.net/sprites/sword-shield/icon/lilligant.png,549,Lilligant,Grass,None,480,70,60,75,110,75,90
https://img.pokemondb.net/sprites/scarlet-violet/icon/lilligant-hisuian.png,549,Lilligant Hisuian Lilligant,Grass,Fighting,480,70,105,75,50,75,105
https://img.pokemondb.net/sprites/sword-shield/icon/basculin-red-striped.png,550,Basculin Red-Striped Form,Water,None,460,70,92,65,80,55,98
